,index,Path,blood,cancer,normal tissue,stroma
4673,598,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 101.png,0,1,0,0
4674,7129,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 166.png,0,0,1,0
4675,5691,tissue_classification/cancer/TCGA-B0-4690_40782_59781_cancer_4542.png,0,1,0,0
4676,3929,tissue_classification/cancer/TCGA-A3-3324_14710_21425_cancer_9886.png,0,1,0,0
4677,5185,tissue_classification/cancer/TCGA-AK-3458_41907_15820_cancer_5231.png,0,1,0,0
4678,883,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 56.png,0,1,0,0
4679,8863,tissue_classification/normal/TCGA-BP-4993_6513_13720_normal_6024.png,0,0,1,0
4680,4119,tissue_classification/cancer/TCGA-A3-3326_14081_37098_cancer_5600.png,0,1,0,0
4681,8915,tissue_classification/normal/TCGA-CJ-4634_32410_24817_normal_401.png,0,0,1,0
4682,12799,tissue_classification/stroma/TCGA-B0-5109_45986_35408_stroma_931.png,0,0,0,1
4683,6027,tissue_classification/cancer/TCGA-B0-4701_17844_32050_cancer_6506.png,0,1,0,0
4684,9823,tissue_classification/normal/TCGA-EU-5907_9555_53697_normal_1797.png,0,0,1,0
4685,11070,tissue_classification/normal/TCGA-B0-5083_30100_31682_normal_4305.png,0,0,1,0
4686,5029,tissue_classification/cancer/TCGA-AK-3436_21264_32390_cancer_8525.png,0,1,0,0
4687,6387,tissue_classification/cancer/TCGA-B0-4828_45037_37688_cancer_5942.png,0,1,0,0
4688,12972,tissue_classification/stroma/TCGA-BP-4173_58125_5886_stroma_1595.png,0,0,0,1
4689,821,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 3.png,0,1,0,0
4690,662,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 165.png,0,1,0,0
4691,12051,tissue_classification/stroma/TCGA-AK-3431_44959_16165_stroma_53.png,0,0,0,1
4692,12844,tissue_classification/stroma/TCGA-B0-5109_47486_36308_stroma_979.png,0,0,0,1
4693,11343,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 53.png,0,0,0,1
4694,12013,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 6.png,0,0,0,1
4695,4097,tissue_classification/cancer/TCGA-A3-3326_13781_35898_cancer_5578.png,0,1,0,0
4696,9893,tissue_classification/normal/TCGA-G6-A8L8_95002_7802_normal_4989.png,0,0,1,0
4697,6612,tissue_classification/cancer/TCGA-B0-4828_48637_36788_cancer_6167.png,0,1,0,0
4698,4582,tissue_classification/cancer/TCGA-A3-3362_35710_20071_cancer_9901.png,0,1,0,0
4699,13669,tissue_classification/stroma/TCGA-G6-A8L8_99202_8702_stroma_2192.png,0,0,0,1
4700,8456,tissue_classification/normal/TCGA-B0-5812_37354_45404_normal_976.png,0,0,1,0
4701,9406,tissue_classification/normal/TCGA-CZ-5470_29132_54151_normal_198.png,0,0,1,0
4702,10370,tissue_classification/normal/TCGA-A3-A8OV_64384_16006_normal_5935.png,0,0,1,0
4703,6397,tissue_classification/cancer/TCGA-B0-4828_45037_40688_cancer_5952.png,0,1,0,0
4704,6777,tissue_classification/cancer/TCGA-B0-4847_37858_39357_cancer_3506.png,0,1,0,0
4705,2749,tissue_classification/cancer/TCGA-CJ-4881_90003_32308_cancer_768.png,0,1,0,0
4706,5415,tissue_classification/cancer/TCGA-B0-4690_34059_72489_cancer_4787.png,0,1,0,0
4707,3310,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 152.png,0,1,0,0
4708,5636,tissue_classification/cancer/TCGA-B0-4690_40182_54681_cancer_4487.png,0,1,0,0
4709,10624,tissue_classification/normal/TCGA-B0-4699_27100_63275_normal_3540.png,0,0,1,0
4710,3557,tissue_classification/cancer/FIMM6_62_ML1412181.mrxs_TumorTile 55.png,0,1,0,0
4711,4496,tissue_classification/cancer/TCGA-A3-3359_19825_39538_cancer_9225.png,0,1,0,0
4712,5306,tissue_classification/cancer/TCGA-AK-3458_44007_16120_cancer_5351.png,0,1,0,0
4713,2175,tissue_classification/cancer/TCGA-BP-4340_28249_34107_cancer_456.png,0,1,0,0
4714,4315,tissue_classification/cancer/TCGA-A3-3359_16825_36838_cancer_9041.png,0,1,0,0
4715,12414,tissue_classification/stroma/TCGA-A3-A8OW_38010_12943_stroma_312.png,0,0,0,1
4716,3659,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 64.png,0,1,0,0
4717,7280,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 317.png,0,0,1,0
4718,6860,tissue_classification/cancer/TCGA-B0-4847_71220_55979_cancer_3601.png,0,1,0,0
4719,340,tissue_classification/blood/TCGA-B0-5691_92007_47577_blood_334.png,1,0,0,0
4720,3208,tissue_classification/cancer/FIMM6_14_ML1412133.mrxs_TumorTile 50.png,0,1,0,0
4721,2846,tissue_classification/cancer/TCGA-CJ-4884_32462_34330_cancer_567.png,0,1,0,0
4722,8363,tissue_classification/normal/TCGA-B0-5812_35854_46004_normal_883.png,0,0,1,0
4723,8899,tissue_classification/normal/TCGA-CJ-4634_32110_24817_normal_385.png,0,0,1,0
4724,12538,tissue_classification/stroma/TCGA-AK-3431_47659_15265_stroma_104.png,0,0,0,1
4725,1631,tissue_classification/cancer/TCGA-A3-A6NL_39036_4577_cancer_6701.png,0,1,0,0
4726,1132,tissue_classification/cancer/TCGA-B0-5096_32605_27408_cancer_89.png,0,1,0,0
4727,3039,tissue_classification/cancer/TCGA-CZ-4860_32580_25608_cancer_218.png,0,1,0,0
4728,5033,tissue_classification/cancer/TCGA-AK-3436_21564_32690_cancer_8529.png,0,1,0,0
4729,9826,tissue_classification/normal/TCGA-EU-5907_9555_54597_normal_1800.png,0,0,1,0
4730,5128,tissue_classification/cancer/TCGA-AK-3458_40707_19120_cancer_5174.png,0,1,0,0
4731,8352,tissue_classification/normal/TCGA-B0-5812_35554_48404_normal_872.png,0,0,1,0
4732,1305,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 63.png,0,1,0,0
4733,981,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 6.png,0,1,0,0
4734,5431,tissue_classification/cancer/TCGA-B0-4690_34659_72489_cancer_4804.png,0,1,0,0
4735,6815,tissue_classification/cancer/TCGA-B0-4847_39058_39957_cancer_3544.png,0,1,0,0
4736,11571,tissue_classification/stroma/FIMM_22243_C.mrxs_StromaTile 2.png,0,0,0,1
4737,2814,tissue_classification/cancer/TCGA-CJ-4884_31862_32530_cancer_535.png,0,1,0,0
4738,13129,tissue_classification/stroma/TCGA-BP-4335_16972_19540_stroma_727.png,0,0,0,1
4739,13236,tissue_classification/stroma/TCGA-BP-4781_30219_42511_stroma_888.png,0,0,0,1
4740,3421,tissue_classification/cancer/FIMM6_41_ML1412160.mrxs_TumorTile 19.png,0,1,0,0
4741,8517,tissue_classification/normal/TCGA-B4-5378_47692_6443_normal_2309.png,0,0,1,0
4742,3760,tissue_classification/cancer/TCGA-A3-3324_10810_22925_cancer_9710.png,0,1,0,0
4743,10397,tissue_classification/normal/TCGA-A3-A8OV_64984_12706_normal_5962.png,0,0,1,0
4744,6170,tissue_classification/cancer/TCGA-B0-4718_41460_64961_cancer_2357.png,0,1,0,0
4745,5179,tissue_classification/cancer/TCGA-AK-3458_41607_19120_cancer_5225.png,0,1,0,0
4746,13896,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 446.png,0,0,0,1
4747,337,tissue_classification/blood/TCGA-B0-5113_88458_33061_blood_102.png,1,0,0,0
4748,4810,tissue_classification/cancer/TCGA-A3-A8OW_36810_12643_cancer_1098.png,0,1,0,0
4749,5117,tissue_classification/cancer/TCGA-AK-3458_40707_15820_cancer_5163.png,0,1,0,0
4750,7903,tissue_classification/normal/TCGA-BP-4807_56405_56892_normal_28.png,0,0,1,0
4751,7604,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 92.png,0,0,1,0
4752,2950,tissue_classification/cancer/TCGA-CJ-4907_84164_43447_cancer_975.png,0,1,0,0
4753,9495,tissue_classification/normal/TCGA-CZ-5470_30632_52351_normal_287.png,0,0,1,0
4754,13140,tissue_classification/stroma/TCGA-BP-4346_66788_65124_stroma_529.png,0,0,0,1
4755,10807,tissue_classification/normal/TCGA-B0-5083_12217_38933_normal_4863.png,0,0,1,0
4756,6277,tissue_classification/cancer/TCGA-B0-4813_90252_62198_cancer_1274.png,0,1,0,0
4757,6052,tissue_classification/cancer/TCGA-B0-4701_18744_32650_cancer_6540.png,0,1,0,0
4758,12335,tissue_classification/stroma/TCGA-A3-A8OW_21332_26404_stroma_440.png,0,0,0,1
4759,8330,tissue_classification/normal/TCGA-B0-5083_9817_38333_normal_4709.png,0,0,1,0
4760,7159,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 196.png,0,0,1,0
4761,9407,tissue_classification/normal/TCGA-CZ-5470_29132_54451_normal_199.png,0,0,1,0
4762,6357,tissue_classification/cancer/TCGA-B0-4828_44437_40088_cancer_5912.png,0,1,0,0
4763,13704,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 125.png,0,0,0,1
4764,7817,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 142.png,0,0,1,0
4765,12270,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 85.png,0,0,0,1
4766,4170,tissue_classification/cancer/TCGA-A3-3326_14981_36198_cancer_5651.png,0,1,0,0
4767,6189,tissue_classification/cancer/TCGA-B0-4718_42060_64661_cancer_2376.png,0,1,0,0
4768,9305,tissue_classification/normal/TCGA-CJ-4899_9926_13359_normal_1347.png,0,0,1,0
4769,10136,tissue_classification/normal/TCGA-A3-A8OV_60784_14206_normal_5701.png,0,0,1,0
4770,4356,tissue_classification/cancer/TCGA-A3-3359_17425_38638_cancer_9082.png,0,1,0,0
4771,7587,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 75.png,0,0,1,0
4772,10073,tissue_classification/normal/TCGA-A3-A8OV_59884_12106_normal_5638.png,0,0,1,0
4773,12453,tissue_classification/stroma/TCGA-A3-A8OW_38910_10243_stroma_354.png,0,0,0,1
4774,5891,tissue_classification/cancer/TCGA-B0-4690_44082_57081_cancer_4742.png,0,1,0,0
4775,6142,tissue_classification/cancer/TCGA-B0-4718_40260_67361_cancer_2328.png,0,1,0,0
4776,2583,tissue_classification/cancer/TCGA-CJ-4871_31437_49393_cancer_406.png,0,1,0,0
4777,8544,tissue_classification/normal/TCGA-B4-5378_48292_7943_normal_2336.png,0,0,1,0
4778,10594,tissue_classification/normal/TCGA-B0-4699_25900_65975_normal_3510.png,0,0,1,0
4779,2319,tissue_classification/cancer/TCGA-BP-4775_71233_67933_cancer_862.png,0,1,0,0
4780,11500,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 213.png,0,0,0,1
4781,4672,tissue_classification/cancer/TCGA-A3-A8OW_21632_25804_cancer_1139.png,0,1,0,0
4782,645,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 148.png,0,1,0,0
4783,9571,tissue_classification/normal/TCGA-CZ-5470_31832_52951_normal_365.png,0,0,1,0
4784,10131,tissue_classification/normal/TCGA-A3-A8OV_60784_12706_normal_5696.png,0,0,1,0
4785,12804,tissue_classification/stroma/TCGA-B0-5109_46286_34508_stroma_937.png,0,0,0,1
4786,10765,tissue_classification/normal/TCGA-B0-5083_11617_37433_normal_4820.png,0,0,1,0
4787,6104,tissue_classification/cancer/TCGA-B0-4714_49173_50929_cancer_8225.png,0,1,0,0
4788,11170,tissue_classification/normal/TCGA-B0-5083_31900_27782_normal_4406.png,0,0,1,0
4789,11393,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 103.png,0,0,0,1
4790,3906,tissue_classification/cancer/TCGA-A3-3324_14110_21725_cancer_9859.png,0,1,0,0
4791,689,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 192.png,0,1,0,0
4792,2941,tissue_classification/cancer/TCGA-CJ-4907_83864_43447_cancer_964.png,0,1,0,0
4793,994,tissue_classification/cancer/TCGA-A3-3365_8028_19186_cancer_468.png,0,1,0,0
4794,996,tissue_classification/cancer/TCGA-A3-3365_8328_18586_cancer_470.png,0,1,0,0
4795,2231,tissue_classification/cancer/TCGA-BP-4351_9610_55669_cancer_2301.png,0,1,0,0
4796,498,tissue_classification/cancer/FIMM_2973.mrxs_TumorTile 1.png,0,1,0,0
4797,13795,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 276.png,0,0,0,1
4798,4507,tissue_classification/cancer/TCGA-A3-3359_20125_39238_cancer_9239.png,0,1,0,0
4799,10858,tissue_classification/normal/TCGA-B0-5083_13117_37733_normal_4916.png,0,0,1,0
4800,3985,tissue_classification/cancer/TCGA-A3-3326_11981_34698_cancer_5466.png,0,1,0,0
4801,9343,tissue_classification/normal/TCGA-CZ-5470_28232_52351_normal_135.png,0,0,1,0
4802,4805,tissue_classification/cancer/TCGA-A3-A8OW_36810_11143_cancer_1093.png,0,1,0,0
4803,13172,tissue_classification/stroma/TCGA-BP-4781_27519_42211_stroma_822.png,0,0,0,1
4804,7685,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 83.png,0,0,1,0
4805,301,tissue_classification/blood/TCGA-A3-3359_21625_36238_blood_298.png,1,0,0,0
4806,12337,tissue_classification/stroma/TCGA-A3-A8OW_21332_27004_stroma_442.png,0,0,0,1
4807,3313,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 155.png,0,1,0,0
4808,12593,tissue_classification/stroma/TCGA-B0-4696_66290_6141_stroma_1252.png,0,0,0,1
4809,10913,tissue_classification/normal/TCGA-B0-5083_22973_11329_normal_4096.png,0,0,1,0
4810,11275,tissue_classification/normal/TCGA-B0-5083_33400_31082_normal_4512.png,0,0,1,0
4811,7113,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 150.png,0,0,1,0
4812,1698,tissue_classification/cancer/TCGA-A3-A6NL_40236_6677_cancer_6768.png,0,1,0,0
4813,7205,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 242.png,0,0,1,0
4814,10627,tissue_classification/normal/TCGA-B0-4699_27100_64175_normal_3543.png,0,0,1,0
4815,13890,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 440.png,0,0,0,1
4816,9691,tissue_classification/normal/TCGA-EU-5907_7155_56697_normal_1664.png,0,0,1,0
4817,1980,tissue_classification/cancer/TCGA-B0-5711_22038_8827_cancer_3243.png,0,1,0,0
4818,3171,tissue_classification/cancer/FIMM6_14_ML1412133.mrxs_TumorTile 13.png,0,1,0,0
4819,8775,tissue_classification/normal/TCGA-BP-4170_17003_26093_normal_803.png,0,0,1,0
4820,5019,tissue_classification/cancer/TCGA-AK-3436_20364_32090_cancer_8515.png,0,1,0,0
4821,2621,tissue_classification/cancer/TCGA-CJ-4871_32337_50893_cancer_444.png,0,1,0,0
4822,11108,tissue_classification/normal/TCGA-B0-5083_30700_31982_normal_4344.png,0,0,1,0
4823,11988,tissue_classification/stroma/TCGA-BP-4807_16697_37155_stroma_1.png,0,0,0,1
4824,2818,tissue_classification/cancer/TCGA-CJ-4884_31862_33730_cancer_539.png,0,1,0,0
4825,13508,tissue_classification/stroma/TCGA-CZ-4860_33180_25608_cancer_248.png,0,0,0,1
4826,2778,tissue_classification/cancer/TCGA-CJ-4884_30962_33430_cancer_499.png,0,1,0,0
4827,3609,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 14.png,0,1,0,0
4828,12841,tissue_classification/stroma/TCGA-B0-5109_47486_35408_stroma_976.png,0,0,0,1
4829,13980,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 558.png,0,0,0,1
4830,492,tissue_classification/blood/TCGA-DV-A4W0_52890_18897_blood_347.png,1,0,0,0
4831,9060,tissue_classification/normal/TCGA-CJ-4634_35110_29017_normal_550.png,0,0,1,0
4832,7879,tissue_classification/normal/FIMM6_2_ML1412121.mrxs_ImageTile 1.png,0,0,1,0
4833,5222,tissue_classification/cancer/TCGA-AK-3458_42507_16720_cancer_5268.png,0,1,0,0
4834,7468,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 505.png,0,0,1,0
4835,11822,tissue_classification/stroma/FIMM_14219_C.mrxs_StromaTile 166.png,0,0,0,1
4836,1460,tissue_classification/cancer/TCGA-A3-3378_4227_35654_cancer_6926.png,0,1,0,0
4837,10347,tissue_classification/normal/TCGA-A3-A8OV_64084_14806_normal_5912.png,0,0,1,0
4838,2236,tissue_classification/cancer/TCGA-BP-4351_9610_57469_cancer_2307.png,0,1,0,0
4839,7465,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 502.png,0,0,1,0
4840,7814,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 139.png,0,0,1,0
4841,12046,tissue_classification/stroma/TCGA-AK-3431_44659_16465_stroma_48.png,0,0,0,1
4842,8028,tissue_classification/normal/FIMM6_2_ML1412121.mrxs_ImageTile 27.png,0,0,1,0
4843,11075,tissue_classification/normal/TCGA-B0-5083_30400_27782_normal_4311.png,0,0,1,0
4844,7705,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 103.png,0,0,1,0
4845,10021,tissue_classification/normal/FIMM6_14_ML1412133.mrxs_NormalTile 2.png,0,0,1,0
4846,7761,tissue_classification/normal/FIMM_14219_C.mrxs_NormalTile 159.png,0,0,1,0
4847,5111,tissue_classification/cancer/TCGA-AK-3458_40407_19120_cancer_5157.png,0,1,0,0
4848,8644,tissue_classification/normal/TCGA-BP-4170_14603_30893_normal_668.png,0,0,1,0
4849,9328,tissue_classification/normal/TCGA-CZ-5470_27932_53551_normal_120.png,0,0,1,0
4850,1325,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 83.png,0,1,0,0
4851,12318,tissue_classification/stroma/TCGA-A3-3380_38277_8512_stroma_1927.png,0,0,0,1
4852,9892,tissue_classification/normal/TCGA-G6-A8L8_95002_7502_normal_4988.png,0,0,1,0
4853,5842,tissue_classification/cancer/TCGA-B0-4690_43182_59481_cancer_4693.png,0,1,0,0
4854,8964,tissue_classification/normal/TCGA-CJ-4634_33310_25417_normal_451.png,0,0,1,0
4855,10484,tissue_classification/normal/TCGA-B0-4699_23200_66575_normal_3397.png,0,0,1,0
4856,13043,tissue_classification/stroma/TCGA-BP-4173_60225_3486_stroma_1666.png,0,0,0,1
4857,938,tissue_classification/cancer/FIMM_22243_C.mrxs_TumorTile 30.png,0,1,0,0
4858,10029,tissue_classification/normal/FIMM6_41_ML1412160.mrxs_NormalTile 2.png,0,0,1,0
4859,10074,tissue_classification/normal/TCGA-A3-A8OV_59884_12406_normal_5639.png,0,0,1,0
4860,7863,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 188.png,0,0,1,0
4861,9037,tissue_classification/normal/TCGA-CJ-4634_34810_26917_normal_527.png,0,0,1,0
4862,7984,tissue_classification/normal/TCGA-CZ-5470_27032_56551_normal_73.png,0,0,1,0
4863,6568,tissue_classification/cancer/TCGA-B0-4828_47737_40688_cancer_6123.png,0,1,0,0
4864,1677,tissue_classification/cancer/TCGA-A3-A6NL_39936_4877_cancer_6747.png,0,1,0,0
4865,7684,tissue_classification/normal/FIMM_22243_C.mrxs_NormalTile 82.png,0,0,1,0
4866,3384,tissue_classification/cancer/FIMM6_2_ML1412121.mrxs_TumorTile 226.png,0,1,0,0
4867,450,tissue_classification/blood/TCGA-BP-5190_71235_13900_other_851.png,1,0,0,0
4868,4241,tissue_classification/cancer/TCGA-A3-3326_16181_35898_cancer_5722.png,0,1,0,0
4869,7224,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 261.png,0,0,1,0
4870,2088,tissue_classification/cancer/TCGA-B0-5711_25038_8227_cancer_3365.png,0,1,0,0
4871,3862,tissue_classification/cancer/TCGA-A3-3324_12910_25025_cancer_9814.png,0,1,0,0
4872,5780,tissue_classification/cancer/TCGA-B0-4690_42282_57981_cancer_4631.png,0,1,0,0
4873,13721,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 155.png,0,0,0,1
4874,4494,tissue_classification/cancer/TCGA-A3-3359_19825_38938_cancer_9223.png,0,1,0,0
4875,3244,tissue_classification/cancer/FIMM6_14_ML1412133.mrxs_TumorTile 86.png,0,1,0,0
4876,851,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 24.png,0,1,0,0
4877,5998,tissue_classification/cancer/TCGA-B0-4701_16944_32050_cancer_6473.png,0,1,0,0
4878,2925,tissue_classification/cancer/TCGA-CJ-4884_34262_34630_cancer_646.png,0,1,0,0
4879,9307,tissue_classification/normal/TCGA-CJ-4899_9926_13959_normal_1349.png,0,0,1,0
4880,4460,tissue_classification/cancer/TCGA-A3-3359_19225_38038_cancer_9187.png,0,1,0,0
4881,9772,tissue_classification/normal/TCGA-EU-5907_8655_54297_normal_1746.png,0,0,1,0
4882,4513,tissue_classification/cancer/TCGA-A3-3359_20425_35638_cancer_9245.png,0,1,0,0
4883,448,tissue_classification/blood/TCGA-BP-5190_70871_25292_blood_126.png,1,0,0,0
4884,9082,tissue_classification/normal/TCGA-CJ-4634_35710_26617_normal_574.png,0,0,1,0
4885,9770,tissue_classification/normal/TCGA-EU-5907_8655_53697_normal_1744.png,0,0,1,0
4886,4062,tissue_classification/cancer/TCGA-A3-3326_13181_36198_cancer_5543.png,0,1,0,0
4887,5171,tissue_classification/cancer/TCGA-AK-3458_41607_16720_cancer_5217.png,0,1,0,0
4888,44,tissue_classification/blood/FIMM_2973.mrxs_BloodTile 45.png,1,0,0,0
4889,10033,tissue_classification/normal/FIMM6_41_ML1412160.mrxs_NormalTile 6.png,0,0,1,0
4890,1880,tissue_classification/cancer/TCGA-AK-3458_50777_6219_cancer_5048.png,0,1,0,0
4891,2688,tissue_classification/cancer/TCGA-CJ-4881_88503_31108_cancer_704.png,0,1,0,0
4892,1013,tissue_classification/cancer/TCGA-A3-3365_9528_19186_cancer_488.png,0,1,0,0
4893,5436,tissue_classification/cancer/TCGA-B0-4690_34959_70989_cancer_4809.png,0,1,0,0
4894,13334,tissue_classification/stroma/TCGA-BP-5190_40198_37085_stroma_559.png,0,0,0,1
4895,4158,tissue_classification/cancer/TCGA-A3-3326_14981_32598_cancer_5639.png,0,1,0,0
4896,8640,tissue_classification/normal/TCGA-BP-4170_14603_29693_normal_664.png,0,0,1,0
4897,8978,tissue_classification/normal/TCGA-CJ-4634_33610_25417_normal_467.png,0,0,1,0
4898,7404,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 441.png,0,0,1,0
4899,361,tissue_classification/blood/TCGA-B2-5633_26600_11687_blood_253.png,1,0,0,0
4900,4830,tissue_classification/cancer/TCGA-A3-A8OW_37410_11443_cancer_1122.png,0,1,0,0
4901,9566,tissue_classification/normal/TCGA-CZ-5470_31532_57151_normal_360.png,0,0,1,0
4902,13637,tissue_classification/stroma/TCGA-G6-A8L8_97402_8102_stroma_2164.png,0,0,0,1
4903,433,tissue_classification/blood/TCGA-BP-5174_53811_53964_blood_328.png,1,0,0,0
4904,8318,tissue_classification/normal/TCGA-B0-5083_9817_34733_normal_4697.png,0,0,1,0
4905,924,tissue_classification/cancer/FIMM_22243_C.mrxs_TumorTile 16.png,0,1,0,0
4906,9642,tissue_classification/normal/TCGA-EU-5907_6555_52497_normal_1615.png,0,0,1,0
4907,9479,tissue_classification/normal/TCGA-CZ-5470_30332_53251_normal_271.png,0,0,1,0
4908,8457,tissue_classification/normal/TCGA-B0-5812_37354_45704_normal_977.png,0,0,1,0
4909,4655,tissue_classification/cancer/TCGA-A3-A6NL_38656_18025_cancer_6915.png,0,1,0,0
4910,1078,tissue_classification/cancer/TCGA-B0-5096_31405_25308_cancer_35.png,0,1,0,0
4911,8447,tissue_classification/normal/TCGA-B0-5812_37054_48404_normal_967.png,0,0,1,0
4912,4680,tissue_classification/cancer/TCGA-A3-A8OW_22232_25204_cancer_1147.png,0,1,0,0
4913,13022,tissue_classification/stroma/TCGA-BP-4173_59625_4386_stroma_1645.png,0,0,0,1
4914,9977,tissue_classification/normal/TCGA-G6-A8L8_98002_6902_normal_5077.png,0,0,1,0
4915,4416,tissue_classification/cancer/TCGA-A3-3359_18625_35038_cancer_9142.png,0,1,0,0
4916,10113,tissue_classification/normal/TCGA-A3-A8OV_60484_13006_normal_5678.png,0,0,1,0
4917,9185,tissue_classification/normal/TCGA-CJ-4899_12326_8559_normal_1483.png,0,0,1,0
4918,8064,tissue_classification/normal/TCGA-B0-4813_74940_22304_stroma_490.png,0,0,1,0
4919,5953,tissue_classification/cancer/TCGA-B0-4701_15744_31450_cancer_6427.png,0,1,0,0
4920,2085,tissue_classification/cancer/TCGA-B0-5711_25038_7027_cancer_3362.png,0,1,0,0
4921,12562,tissue_classification/stroma/TCGA-AK-3431_48859_15265_stroma_128.png,0,0,0,1
4922,7951,tissue_classification/normal/TCGA-CZ-5470_26732_52351_normal_40.png,0,0,1,0
4923,914,tissue_classification/cancer/FIMM_14219_C.mrxs_TumorTile 87.png,0,1,0,0
4924,9449,tissue_classification/normal/TCGA-CZ-5470_29732_55651_normal_241.png,0,0,1,0
4925,13449,tissue_classification/stroma/TCGA-CJ-4918_25956_33554_stroma_771.png,0,0,0,1
4926,10877,tissue_classification/normal/TCGA-B0-5083_21773_11029_normal_4020.png,0,0,1,0
4927,4338,tissue_classification/cancer/TCGA-A3-3359_17125_38338_cancer_9064.png,0,1,0,0
4928,1522,tissue_classification/cancer/TCGA-A3-A6NL_36336_7577_cancer_6591.png,0,1,0,0
4929,7103,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 140.png,0,0,1,0
4930,12347,tissue_classification/stroma/TCGA-A3-A8OW_22232_26404_stroma_452.png,0,0,0,1
4931,13687,tissue_classification/stroma/FIMM6_2_ML1412121.mrxs_OtherTile 105.png,0,0,0,1
4932,6877,tissue_classification/cancer/TCGA-B0-4847_71820_54479_cancer_3634.png,0,1,0,0
4933,5386,tissue_classification/cancer/TCGA-B0-4690_32859_73389_cancer_4758.png,0,1,0,0
4934,13384,tissue_classification/stroma/TCGA-CJ-4634_36010_27517_normal_592.png,0,0,0,1
4935,5755,tissue_classification/cancer/TCGA-B0-4690_41982_56181_cancer_4606.png,0,1,0,0
4936,10303,tissue_classification/normal/TCGA-A3-A8OV_63484_13006_normal_5868.png,0,0,1,0
4937,11495,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 208.png,0,0,0,1
4938,11445,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 155.png,0,0,0,1
4939,5260,tissue_classification/cancer/TCGA-AK-3458_43107_17920_cancer_5306.png,0,1,0,0
4940,3877,tissue_classification/cancer/TCGA-A3-3324_13510_21125_cancer_9829.png,0,1,0,0
4941,5198,tissue_classification/cancer/TCGA-AK-3458_42207_14620_cancer_5244.png,0,1,0,0
4942,5918,tissue_classification/cancer/TCGA-B0-4701_14844_30550_cancer_6391.png,0,1,0,0
4943,4352,tissue_classification/cancer/TCGA-A3-3359_17425_37438_cancer_9078.png,0,1,0,0
4944,9523,tissue_classification/normal/TCGA-CZ-5470_30932_55351_normal_316.png,0,0,1,0
4945,11396,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 106.png,0,0,0,1
4946,2372,tissue_classification/cancer/TCGA-BP-4775_73333_68233_stroma_224.png,0,1,0,0
4947,11311,tissue_classification/stroma/FIMM_2973.mrxs_StromaTile 21.png,0,0,0,1
4948,3640,tissue_classification/cancer/FIMM6_76_ML1412195.mrxs_TumorTile 45.png,0,1,0,0
4949,7108,tissue_classification/normal/FIMM_2973.mrxs_NormalTile 145.png,0,0,1,0
